label,session,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116
scuba,3,0.000004,0.035773,0.017923,0.069629,0.078678,0.111472,0.000009,0.000002,0.000003,0.100735,0.033351,0.172696,0.161396,0.004902,0.529884,0.532825,0.002227,0.038769,0.053788,0.192173,0.411197,0.005502,0.014409,0.000118,0.000186,0.001847,0.000143,0.000265,0.017845,0.006710,0.000645,0.001552,0.002361,0.000190,0.000703,0.000871,0.154504,0.159644,0.026304,0.006295,0.025498,0.000793,0.037132,0.038074,0.010747,0.019565,0.002300,0.267800,0.000645,0.000683,0.000006,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,0.058681,-0.509053,0.098715,0.325582,-0.869294,0.066384,0.619565,-1.014183,0.016201,0.868918,-1.058182,-0.017549,0.428922,-0.992783,-0.207180,0.967191,-1.300807,-0.308267,1.176907,-1.318297,-0.278369,1.182459,-1.230234,-0.203601,0.564005,-0.771916,-0.293306,1.153486,-1.078110,-0.358282,1.312774,-1.109504,-0.257798,1.277831,-1.048418,-0.150021,0.675616,-0.514382,-0.356737,1.228146,-0.794568,-0.374022,1.304606,-0.819279,-0.206198,1.212112,-0.769169,-0.061265,0.743043,-0.251057,-0.411576,1.193123,-0.475291,-0.371546,1.251211,-0.528078,-0.215378,1.175759,-0.505326,-0.069961
scuba,3,0.000004,0.047874,0.024027,0.063735,0.059460,0.109573,0.000009,0.000001,0.000002,0.161911,0.046526,0.132559,0.122616,0.004139,0.575674,0.580131,0.001745,0.050965,0.067328,0.234445,0.437215,0.003871,0.007898,0.000111,0.000088,0.001958,0.000247,0.000308,0.025521,0.008808,0.000453,0.000996,0.002714,0.000203,0.000727,0.001061,0.176725,0.136999,0.022750,0.006510,0.021097,0.000582,0.030906,0.028791,0.009143,0.013896,0.001000,0.071013,0.000806,0.000720,0.000005,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.051125,-0.477506,0.090567,0.306123,-0.826052,0.078440,0.581315,-0.963397,0.044301,0.814929,-0.981802,0.019055,0.442282,-0.986345,-0.106775,0.903123,-1.261494,-0.174111,1.094037,-1.256329,-0.168239,1.117131,-1.173238,-0.132737,0.586801,-0.786512,-0.192484,1.096770,-1.061646,-0.228660,1.243768,-1.062235,-0.184343,1.215621,-0.990019,-0.137122,0.699940,-0.543391,-0.260822,1.186196,-0.779880,-0.267357,1.245679,-0.772170,-0.182445,1.159798,-0.710451,-0.115002,0.773788,-0.284847,-0.320677,1.154230,-0.479631,-0.284495,1.159642,-0.484482,-0.175818,1.056586,-0.432036,-0.083580
scuba,3,0.000003,0.037847,0.014145,0.047687,0.093245,0.170479,0.000010,0.000001,0.000001,0.189386,0.060239,0.060934,0.047488,0.002305,0.550016,0.524288,0.004194,0.138086,0.156249,0.273738,0.408834,0.003301,0.006763,0.000110,0.000154,0.004757,0.000844,0.000799,0.014422,0.002848,0.000204,0.000355,0.007135,0.000265,0.001354,0.003042,0.068945,0.020860,0.281955,0.008311,0.045098,0.001275,0.022526,0.014919,0.000162,0.000120,0.000169,0.003251,0.000062,0.000040,0.000003,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.053436,-0.479215,0.071673,0.318709,-0.807048,0.041510,0.614696,-0.931439,-0.012179,0.857534,-0.951355,-0.052314,0.481760,-0.921337,-0.138442,0.982451,-1.215681,-0.244049,1.074579,-1.128984,-0.259812,0.967977,-1.003597,-0.233002,0.650750,-0.722221,-0.234318,1.222097,-0.993655,-0.300732,1.227345,-0.896191,-0.259737,1.056010,-0.790845,-0.213221,0.776175,-0.476765,-0.317823,1.301915,-0.695598,-0.330625,1.245342,-0.614929,-0.222416,1.073551,-0.533509,-0.147215,0.841823,-0.215443,-0.398354,1.253275,-0.379675,-0.357369,1.205150,-0.349478,-0.235554,1.062291,-0.293989,-0.145834
scuba,3,0.000003,0.019418,0.010512,0.073354,0.151501,0.210183,0.000008,0.000001,0.000001,0.232893,0.116736,0.060461,0.048039,0.002462,0.571391,0.566913,0.003147,0.139456,0.163498,0.231049,0.402177,0.002668,0.003329,0.000130,0.000053,0.001024,0.000668,0.000096,0.018236,0.004848,0.000748,0.001419,0.004775,0.000065,0.001443,0.002147,0.079210,0.034879,0.181823,0.026532,0.020033,0.000294,0.037694,0.043513,0.001116,0.001280,0.000458,0.020253,0.000278,0.000234,0.000012,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.053287,-0.481732,0.086948,0.309776,-0.804479,0.055599,0.603535,-0.921583,0.002356,0.855260,-0.924094,-0.039220,0.490970,-0.941046,-0.155071,0.964973,-1.158342,-0.219314,1.086156,-1.097438,-0.185585,1.011292,-0.992634,-0.131795,0.632571,-0.731915,-0.253258,1.177850,-0.951912,-0.297247,1.206763,-0.869039,-0.230957,1.076499,-0.786948,-0.171253,0.733942,-0.477506,-0.331207,1.247631,-0.669034,-0.336061,1.201324,-0.588720,-0.214862,1.040363,-0.516553,-0.131598,0.773105,-0.209072,-0.401798,1.190155,-0.367216,-0.361783,1.157084,-0.339791,-0.234627,1.022144,-0.290228,-0.138109
scuba,3,0.000003,0.023307,0.017733,0.045832,0.128160,0.165801,0.000006,0.000001,0.000001,0.225230,0.107233,0.098588,0.081179,0.002484,0.584278,0.578897,0.002704,0.087396,0.111245,0.240046,0.417868,0.003011,0.003819,0.000097,0.000041,0.000869,0.000819,0.000086,0.018471,0.006213,0.000664,0.001498,0.004412,0.000040,0.000923,0.001338,0.065019,0.045306,0.210331,0.052077,0.023525,0.000360,0.057900,0.052482,0.000872,0.001426,0.000301,0.040262,0.000305,0.000301,0.000012,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.066689,-0.482369,0.098857,0.326159,-0.794077,0.076895,0.608176,-0.897595,0.030963,0.853962,-0.893224,-0.002817,0.509222,-0.924032,-0.134816,0.972848,-1.151455,-0.196913,1.047944,-1.069984,-0.166488,0.943021,-0.964624,-0.115917,0.651344,-0.720657,-0.237464,1.181858,-0.944049,-0.282734,1.185530,-0.853227,-0.223633,1.037916,-0.766085,-0.168393,0.748708,-0.473395,-0.319610,1.251852,-0.661445,-0.322963,1.197026,-0.582499,-0.206891,1.034445,-0.513905,-0.126664,0.778464,-0.210548,-0.393368,1.188491,-0.371099,-0.347229,1.156508,-0.348413,-0.219206,1.027313,-0.301699,-0.123281
scuba,3,0.000003,0.069291,0.042423,0.004423,0.099388,0.115316,0.000011,0.000001,0.000001,0.192182,0.121083,0.087292,0.096274,0.002387,0.561504,0.552051,0.003188,0.084638,0.079865,0.376603,0.307285,0.004061,0.002886,0.000129,0.000058,0.000545,0.000190,0.000076,0.019521,0.003190,0.000973,0.001643,0.002738,0.000556,0.000408,0.000933,0.114417,0.032951,0.073349,0.003000,0.008185,0.000157,0.036371,0.049720,0.007767,0.006694,0.002131,0.038201,0.000806,0.000709,0.000011,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.135266,-0.479004,0.073170,0.431462,-0.777959,0.056980,0.708736,-0.886125,0.018277,0.927510,-0.886797,-0.011116,0.596747,-0.875251,-0.085426,1.019629,-1.117499,-0.169504,1.208423,-1.113375,-0.179270,1.225188,-1.048409,-0.159418,0.719423,-0.671336,-0.178110,1.211574,-0.888207,-0.237674,1.365557,-0.879730,-0.219563,1.333495,-0.831542,-0.190685,0.798269,-0.421962,-0.261641,1.283487,-0.598452,-0.297759,1.387228,-0.600372,-0.230566,1.331213,-0.586629,-0.174088,0.831029,-0.146910,-0.339803,1.211848,-0.255631,-0.361533,1.316148,-0.286817,-0.298340,1.296885,-0.304231,-0.234376
scuba,3,0.000005,0.070100,0.088008,0.001399,0.082418,0.070643,0.000014,0.000000,0.000001,0.199112,0.139130,0.099944,0.103910,0.001124,0.718195,0.705960,0.001536,0.069326,0.062713,0.358970,0.284621,0.004482,0.002193,0.000084,0.000022,0.000539,0.000492,0.000065,0.048208,0.010637,0.000197,0.000307,0.001307,0.000772,0.000183,0.000464,0.279533,0.098575,0.016482,0.004245,0.004511,0.000283,0.094831,0.081615,0.036084,0.028526,0.001467,0.019200,0.003156,0.002961,0.000010,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.162622,-0.467439,0.063990,0.473199,-0.767040,0.001069,0.766500,-0.873155,-0.081278,1.016555,-0.863948,-0.154338,0.624771,-0.807774,-0.233668,1.160731,-1.033020,-0.341946,1.342354,-0.931691,-0.335798,1.277382,-0.812513,-0.300020,0.737226,-0.581617,-0.343803,1.351388,-0.772665,-0.429549,1.459935,-0.660117,-0.403289,1.328127,-0.576644,-0.376785,0.803286,-0.313332,-0.434175,1.393093,-0.473524,-0.490488,1.439062,-0.380165,-0.413806,1.286809,-0.325833,-0.360672,0.821937,-0.022086,-0.515317,1.317425,-0.120816,-0.549532,1.349568,-0.077014,-0.469511,1.199387,-0.052196,-0.403322
scuba,3,0.000003,0.052893,0.089402,0.004286,0.076535,0.057506,0.000016,0.000000,0.000001,0.184674,0.169875,0.075933,0.088696,0.001888,0.651747,0.661232,0.001515,0.092102,0.078882,0.396942,0.305940,0.004589,0.001676,0.000169,0.000015,0.000566,0.000692,0.000031,0.044008,0.009387,0.000130,0.000226,0.002780,0.000711,0.001399,0.002950,0.168081,0.073386,0.026747,0.003965,0.004005,0.000419,0.021838,0.066678,0.014560,0.014308,0.000641,0.020502,0.007497,0.006777,0.000019,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.188288,-0.410057,0.077271,0.468286,-0.625886,0.034967,0.727171,-0.686901,-0.032889,0.940910,-0.623364,-0.093582,0.762110,-0.706734,-0.084604,1.136334,-0.751935,-0.138976,1.265296,-0.644218,-0.138172,1.226329,-0.550062,-0.126415,0.857338,-0.479222,-0.187883,1.265120,-0.529222,-0.226494,1.320118,-0.437412,-0.230329,1.210293,-0.378724,-0.237323,0.891948,-0.213810,-0.275771,1.274303,-0.245891,-0.303161,1.271969,-0.171486,-0.263610,1.137024,-0.140426,-0.244836,0.861684,0.070099,-0.355729,1.198044,0.077785,-0.369086,1.169227,0.122272,-0.308886,1.016527,0.130847,-0.261757
scuba,3,0.000002,0.035031,0.035656,0.004928,0.146548,0.120158,0.000006,0.000000,0.000001,0.193965,0.105907,0.180330,0.165748,0.004082,0.581701,0.593285,0.001811,0.039031,0.037625,0.276902,0.285907,0.005226,0.003825,0.000055,0.000130,0.000359,0.000111,0.000027,0.042093,0.003454,0.000081,0.000158,0.002403,0.003136,0.000195,0.000632,0.131400,0.029168,0.076009,0.001951,0.002521,0.000267,0.118758,0.147660,0.004772,0.002895,0.000416,0.010348,0.015020,0.007741,0.000019,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
scuba,3,0.000002,0.046639,0.051103,0.002994,0.115893,0.107539,0.000005,0.000000,0.000001,0.197186,0.118975,0.201384,0.192571,0.007678,0.453237,0.468561,0.002782,0.033899,0.030879,0.244623,0.235244,0.005695,0.003267,0.000045,0.000120,0.000355,0.000098,0.000043,0.037963,0.005280,0.000012,0.000018,0.004683,0.005109,0.000138,0.000315,0.165147,0.038641,0.097177,0.002611,0.001479,0.000291,0.069740,0.093769,0.008243,0.005524,0.000374,0.003840,0.020761,0.011204,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
scuba,3,0.000004,0.048020,0.099873,0.001869,0.163132,0.069376,0.000011,0.000000,0.000001,0.237463,0.230471,0.062713,0.093603,0.002880,0.571622,0.582066,0.002142,0.097233,0.072228,0.364029,0.164701,0.004335,0.001076,0.000115,0.000010,0.000210,0.000671,0.000015,0.102485,0.007118,0.000080,0.000225,0.005342,0.000091,0.000524,0.001591,0.158597,0.048975,0.177575,0.040184,0.002682,0.000151,0.082690,0.081391,0.011857,0.014670,0.000262,0.118337,0.034494,0.022616,0.000050,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.130944,-0.431834,0.084283,0.405121,-0.722084,0.059627,0.674645,-0.820861,0.004706,0.906138,-0.784479,-0.044144,0.546885,-0.932568,-0.001649,1.014066,-1.044165,-0.092979,1.182525,-0.997383,-0.154203,1.204079,-0.945377,-0.182116,0.626667,-0.772895,-0.099535,1.110953,-0.930264,-0.153899,1.267108,-0.890882,-0.176753,1.281021,-0.839110,-0.187916,0.684390,-0.562628,-0.192838,1.132213,-0.721380,-0.215065,1.290715,-0.728010,-0.190052,1.332777,-0.715553,-0.175294,0.722143,-0.307037,-0.281875,1.049168,-0.400373,-0.273618,1.219224,-0.449336,-0.232189,1.332206,-0.492657,-0.200416
scuba,3,0.000003,0.038825,0.031905,0.051437,0.066665,0.066220,0.000006,0.000000,0.000001,0.298390,0.131724,0.076976,0.077357,0.007593,0.446513,0.452247,0.002685,0.088221,0.096662,0.251805,0.297677,0.002612,0.002409,0.000127,0.000115,0.000402,0.000086,0.000050,0.038645,0.006892,0.000169,0.000415,0.005551,0.000346,0.000547,0.000778,0.080153,0.075773,0.062357,0.004928,0.003488,0.000189,0.027764,0.039430,0.018969,0.035752,0.000708,0.102701,0.003864,0.003758,0.000016,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.105186,-0.416587,0.144575,0.348968,-0.726239,0.140872,0.579163,-0.840904,0.094178,0.775963,-0.854533,0.054467,0.514759,-0.909617,-0.015429,0.947062,-1.105633,-0.094280,1.122990,-1.049181,-0.087414,1.094756,-0.942303,-0.044911,0.629241,-0.764009,-0.142586,1.140222,-0.956517,-0.191254,1.270635,-0.859638,-0.137117,1.190246,-0.745866,-0.067824,0.711281,-0.560197,-0.256737,1.197926,-0.725576,-0.275377,1.294038,-0.647709,-0.161765,1.201974,-0.566362,-0.061488,0.753071,-0.323673,-0.361436,1.143857,-0.452352,-0.351330,1.255236,-0.426413,-0.245505,1.223605,-0.388842,-0.142004
scuba,3,0.000002,0.012037,0.008931,0.216053,0.129680,0.117526,0.000009,0.000000,0.000001,0.218567,0.056383,0.240750,0.229986,0.006743,0.380752,0.354035,0.005934,0.026277,0.029121,0.203573,0.180656,0.003845,0.009060,0.000155,0.000162,0.000196,0.000026,0.000019,0.055597,0.008292,0.000358,0.000646,0.003550,0.002855,0.000451,0.000661,0.096082,0.056005,0.027263,0.000627,0.001788,0.000096,0.035886,0.063486,0.066044,0.060171,0.002208,0.025149,0.012038,0.009246,0.000015,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.090686,-0.424896,0.135205,0.327043,-0.727497,0.136052,0.553374,-0.829221,0.096201,0.759803,-0.807079,0.062870,0.493532,-0.917431,0.017085,0.895549,-1.124582,-0.050547,1.070211,-1.073918,-0.058441,1.072526,-0.973013,-0.033619,0.609456,-0.786962,-0.096118,1.066488,-0.971661,-0.125155,1.215450,-0.894865,-0.090558,1.187484,-0.795365,-0.046258,0.699178,-0.592569,-0.198869,1.130147,-0.744050,-0.199205,1.246706,-0.688441,-0.114788,1.206349,-0.616264,-0.045368,0.756304,-0.356926,-0.293891,1.099531,-0.470736,-0.264624,1.216433,-0.462858,-0.173446,1.223222,-0.438978,-0.090368
scuba,3,0.000000,0.005849,0.000983,0.324431,0.162703,0.297079,0.000017,0.000000,0.000000,0.191881,0.027107,0.389266,0.364973,0.065675,0.085973,0.059704,0.052033,0.018793,0.021821,0.211838,0.103671,0.004920,0.022505,0.000153,0.009625,0.002174,0.000003,0.000176,0.001895,0.018732,0.003114,0.001957,0.001864,0.321548,0.002385,0.001575,0.005428,0.017212,0.033558,0.000001,0.017497,0.000988,0.024009,0.010346,0.000337,0.000216,0.001330,0.000391,0.000493,0.000866,0.000001,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.086886,-0.407402,0.122822,0.314139,-0.728021,0.119155,0.553670,-0.863189,0.074655,0.776645,-0.857325,0.033731,0.485453,-0.917833,0.047626,0.890229,-1.110903,-0.021898,1.051573,-1.075549,-0.069011,1.071823,-0.994920,-0.085931,0.609453,-0.790203,-0.064272,1.057739,-0.959147,-0.090786,1.175023,-0.893980,-0.100473,1.151967,-0.810789,-0.105576,0.717547,-0.598469,-0.168226,1.149731,-0.733425,-0.162061,1.215258,-0.671614,-0.115477,1.166771,-0.602977,-0.091017,0.796617,-0.365976,-0.266340,1.109693,-0.452167,-0.225619,1.166682,-0.429688,-0.151845,1.149760,-0.399921,-0.099468
scuba,3,0.000000,0.007253,0.003017,0.305592,0.120463,0.223429,0.000018,0.000000,0.000000,0.160754,0.024119,0.403031,0.367835,0.430357,0.005519,0.007608,0.429093,0.020156,0.017456,0.255316,0.048367,0.008428,0.020400,0.000194,0.003926,0.000078,0.000001,0.000004,0.018927,0.039186,0.002953,0.001450,0.001330,0.375617,0.000351,0.000380,0.083433,0.048374,0.010897,0.000002,0.000820,0.000106,0.110674,0.049067,0.094164,0.030190,0.042421,0.000731,0.015274,0.011736,0.000004,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.063397,-0.441958,0.065094,0.004575,-0.740369,0.020138,0.130591,-0.915988,-0.047248,0.256365,-0.966807,-0.103151,0.426404,-0.938591,-0.070630,0.781614,-1.042223,-0.109526,0.760682,-0.918414,-0.104158,0.652289,-0.815588,-0.091403,0.608250,-0.777555,-0.159453,0.992640,-0.954658,-0.183745,0.942476,-0.840352,-0.147864,0.799051,-0.727771,-0.114514,0.741794,-0.561296,-0.236381,1.061967,-0.749688,-0.225619,1.007861,-0.645446,-0.143710,0.881176,-0.551643,-0.093865,0.816449,-0.313890,-0.310278,1.071016,-0.450556,-0.275317,1.010269,-0.385816,-0.182343,0.895460,-0.316000,-0.111637
scuba,3,0.000000,0.003668,0.001450,0.335534,0.181937,0.186351,0.000013,0.000000,0.000000,0.122427,0.018594,0.309125,0.293911,0.549560,0.003576,0.005539,0.541913,0.029197,0.026426,0.242092,0.052257,0.012529,0.029163,0.000140,0.006375,0.000159,0.000001,0.000007,0.014885,0.039694,0.002195,0.000864,0.001606,0.371668,0.000319,0.000286,0.042191,0.029524,0.021309,0.000002,0.001621,0.000230,0.116826,0.038394,0.014197,0.005017,0.019487,0.000213,0.001977,0.001729,0.000002,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.016461,-0.461534,0.092794,0.189766,-0.731468,0.082966,0.434843,-0.799497,0.052130,0.633395,-0.739711,0.031775,0.466590,-0.915609,-0.065604,0.811060,-1.038244,-0.069769,0.809434,-0.938950,-0.014788,0.711139,-0.847558,0.031901,0.646922,-0.748221,-0.147112,1.002505,-0.906198,-0.140916,0.982339,-0.812460,-0.082590,0.877885,-0.711893,-0.038207,0.777928,-0.523051,-0.209826,1.095110,-0.673558,-0.188373,1.049202,-0.594876,-0.113595,0.926613,-0.518492,-0.068856,0.851377,-0.260772,-0.263800,1.106027,-0.362445,-0.222174,1.044494,-0.313333,-0.134593,0.921634,-0.259054,-0.067498
scuba,3,0.000000,0.011249,0.004335,0.172189,0.110875,0.154575,0.000011,0.000000,0.000000,0.146570,0.015722,0.231564,0.216126,0.454840,0.005051,0.006970,0.458799,0.040411,0.042388,0.247650,0.072725,0.009055,0.027433,0.000123,0.013405,0.000395,0.000001,0.000024,0.002997,0.010812,0.006786,0.002781,0.002168,0.378324,0.000558,0.000527,0.021944,0.028802,0.039415,0.000001,0.005845,0.000555,0.063447,0.011470,0.001404,0.000546,0.011969,0.000295,0.000429,0.000488,0.000001,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.085496,-0.412367,0.034604,-0.002628,-0.694730,0.006421,0.167154,-0.835352,-0.031928,0.326609,-0.853368,-0.058148,0.453466,-0.918024,-0.063490,0.774448,-1.074124,-0.073213,0.833769,-1.025152,-0.039964,0.749909,-0.951047,-0.004226,0.652868,-0.748135,-0.118503,0.984153,-0.909463,-0.112229,0.971495,-0.829504,-0.071884,0.845621,-0.731574,-0.036493,0.780104,-0.522062,-0.164394,1.075708,-0.665867,-0.151172,1.032179,-0.601975,-0.100885,0.900391,-0.536428,-0.069199,0.841968,-0.266044,-0.206806,1.076444,-0.351995,-0.181278,1.021470,-0.312909,-0.117057,0.890657,-0.269067,-0.063789
scuba,3,0.000000,0.009187,0.003436,0.215032,0.141561,0.134085,0.000010,0.000000,0.000000,0.113567,0.012236,0.190683,0.174484,0.447857,0.005220,0.007851,0.454870,0.052534,0.058811,0.232389,0.071954,0.010396,0.044070,0.000085,0.050973,0.000861,0.000001,0.000040,0.006514,0.006831,0.003166,0.001662,0.001324,0.385923,0.000683,0.000696,0.026995,0.024336,0.042902,0.000001,0.017282,0.002704,0.087149,0.006816,0.000287,0.000080,0.003023,0.000148,0.000129,0.000124,0.000001,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.027659,-0.439278,0.046775,0.122530,-0.719835,0.017459,0.359757,-0.808653,-0.026132,0.558640,-0.761412,-0.055738,0.490655,-0.900194,-0.072074,0.814515,-1.018442,-0.086531,0.813929,-0.925663,-0.051507,0.711770,-0.842704,-0.017430,0.667390,-0.732128,-0.136253,0.991803,-0.869578,-0.131685,0.983793,-0.793616,-0.090444,0.884035,-0.703818,-0.061189,0.785400,-0.513058,-0.189122,1.083974,-0.631976,-0.177274,1.043445,-0.566387,-0.120617,0.920564,-0.505040,-0.088188,0.845226,-0.266501,-0.237851,1.107540,-0.348013,-0.208973,1.052033,-0.300855,-0.133963,0.926966,-0.254343,-0.075307
scuba,3,0.000000,0.012245,0.005921,0.144516,0.141657,0.133731,0.000011,0.000000,0.000000,0.126257,0.018170,0.240011,0.256737,0.368033,0.006224,0.011979,0.373323,0.036362,0.033596,0.283656,0.057793,0.011348,0.028073,0.000126,0.018850,0.000287,0.000000,0.000009,0.004385,0.003771,0.012067,0.006982,0.001905,0.339723,0.000887,0.001008,0.016253,0.010881,0.061899,0.000001,0.005321,0.000355,0.074000,0.025462,0.000694,0.000173,0.008065,0.000400,0.001686,0.001049,0.000003,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.018881,-0.465391,0.070809,0.209461,-0.779014,0.038359,0.492043,-0.882932,-0.019981,0.733467,-0.847099,-0.066952,0.486674,-0.935111,-0.051442,0.890327,-1.096668,-0.142649,0.903397,-0.993836,-0.175536,0.790484,-0.895645,-0.174032,0.652927,-0.743227,-0.145892,1.083073,-0.892358,-0.199642,1.060227,-0.788500,-0.186836,0.927080,-0.690287,-0.166598,0.781404,-0.511062,-0.234198,1.125310,-0.630248,-0.242115,1.070038,-0.541268,-0.161908,0.936157,-0.468394,-0.108790,0.857390,-0.263858,-0.320473,1.119810,-0.398519,-0.273252,1.048699,-0.338710,-0.163182,0.929132,-0.273380,-0.082582
scuba,3,0.000001,0.047948,0.023499,0.075022,0.046592,0.107454,0.000022,0.000000,0.000000,0.254250,0.085791,0.426058,0.410598,0.134441,0.027058,0.039968,0.146776,0.019230,0.015691,0.445087,0.121513,0.005379,0.006092,0.000113,0.002551,0.000073,0.000000,0.000004,0.017141,0.020925,0.036414,0.027436,0.000100,0.317254,0.000212,0.000241,0.097701,0.078854,0.000934,0.000001,0.001837,0.000079,0.438733,0.095518,0.153456,0.070680,0.058404,0.007830,0.019808,0.021769,0.000004,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.089709,-0.442871,0.075309,0.340453,-0.795244,0.042677,0.630420,-1.018792,-0.019493,0.857633,-1.169301,-0.075378,0.480559,-0.943843,-0.076426,0.969819,-1.155298,-0.200452,1.115137,-1.190233,-0.262508,1.090981,-1.197049,-0.279993,0.607244,-0.773615,-0.180993,1.159121,-0.933885,-0.260542,1.224277,-0.863595,-0.261838,1.117252,-0.792794,-0.255267,0.725824,-0.543478,-0.279562,1.248444,-0.660492,-0.318990,1.239354,-0.586000,-0.249514,1.099930,-0.523083,-0.203584,0.820454,-0.287106,-0.375583,1.206234,-0.365162,-0.370985,1.186613,-0.312167,-0.291604,1.070781,-0.263065,-0.230565
scuba,3,0.000004,0.050087,0.014603,0.086135,0.055119,0.202047,0.000025,0.000000,0.000001,0.353262,0.091170,0.370568,0.360365,0.012415,0.211933,0.193800,0.021564,0.018171,0.017686,0.450684,0.253913,0.002253,0.004462,0.000106,0.000480,0.000259,0.000005,0.000030,0.154752,0.010432,0.001598,0.003078,0.000353,0.034588,0.000209,0.000327,0.093993,0.040392,0.003633,0.000027,0.003567,0.000182,0.155519,0.112055,0.102910,0.058953,0.004876,0.018293,0.039146,0.026880,0.000007,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,0.090849,-0.424155,0.104096,0.377797,-0.740661,0.068365,0.674703,-0.861959,-0.006911,0.937029,-0.864208,-0.075293,0.434013,-0.949231,-0.015697,0.880874,-1.202771,-0.151058,1.150010,-1.177752,-0.224128,1.226939,-1.063192,-0.243936,0.553225,-0.821307,-0.139213,1.060465,-1.058315,-0.235055,1.307704,-1.014702,-0.257144,1.339070,-0.900311,-0.257500,0.670374,-0.631653,-0.261634,1.162976,-0.833699,-0.316705,1.350215,-0.778006,-0.278434,1.348363,-0.671689,-0.244508,0.776033,-0.396206,-0.380540,1.151660,-0.490387,-0.408111,1.313567,-0.478060,-0.370904,1.338996,-0.437959,-0.331643
